,T_ext,Sol_rad,T_Wall_Ins,T_Ins_Ins,T_Ins_Coat,T_int
2018-03-23 14:45:00,12.549258816,34.570535203999995,24.180743641999996,18.820071284999997,14.370381221999999,25.553142188000002
2018-03-23 14:50:00,12.332170512,48.934646298000004,24.088947507,18.730428816,14.437301568,25.582831707
2018-03-23 14:55:00,12.434053588000001,45.143104284,24.110056763000003,18.724986531,14.59741043,25.584171787000002
2018-03-23 15:00:00,12.436983554,36.539220482000005,24.046301618999998,18.679584893,14.578333732,25.581383326
2018-03-23 15:05:00,12.493815582,40.841162384,24.0325753825,18.669835665500003,14.6171840515,25.583266271
2018-03-23 15:10:00,12.552898269,49.044017704,24.054452324,18.689136714,14.721896584000001,25.583510308999998
2018-03-23 15:15:00,12.861627809999998,51.340817189999996,24.076184099000002,18.712515107,14.871439891,25.583400345
2018-03-23 15:20:00,13.139339536,52.580359774,24.091745076000002,18.747242838,15.078007676999999,25.588631115
2018-03-23 15:25:00,12.979829595999998,59.507215376,24.098107158,18.74925206,15.274127713999999,25.587937717000003
2018-03-23 15:30:00,12.952221925999998,74.527554894,24.111380584,18.788801791,15.50277192,25.589923766
2018-03-23 15:35:00,13.34902893,102.453720116,24.083741613,18.789894779,15.785729374999999,25.595454834
2018-03-23 15:40:00,13.362028775999999,145.69188192,24.099735067,18.832059282000003,16.323625588,25.571711749000002
2018-03-23 15:45:00,14.138696796,191.95598592000002,24.104322538,18.882513620999998,17.178867316,25.552616890000003
2018-03-23 15:50:00,14.392694797999999,214.45003808,24.102438694,18.950737794,18.262523977,25.551766489000002
2018-03-23 15:55:00,14.827589391999998,236.17849038,24.096470535999998,19.029724858999998,19.366816912,25.546866574
2018-03-23 16:00:00,14.592307848,318.42578638,24.121715668999997,19.168368170999997,20.854104088,25.545369194
2018-03-23 16:05:00,15.243966004,231.36614858000002,24.124802666999997,19.3190816675,21.80832661,25.545794309500003
